Trial,MSE,MAE,R2,Units,Dropout,Learning_Rate,Weight_Decay,Epochs,Activation,Optimizer,Patience
205,1.6265679597854614,1.1074178218841553,-0.23017358779907227,"[16, 16, 8, 8]",0.3,0.001,0.0001,250,relu,sgd,15
206,1.4181807041168213,1.018520474433899,-0.0725703239440918,"[16, 16, 8, 8]",0.3,0.001,1e-05,250,relu,sgd,15
207,2.8682761192321777,1.5381206274032593,-1.1692776679992676,"[16, 16, 8, 8]",0.3,0.0001,0.0001,250,relu,sgd,15
208,3.229841470718384,1.5917609930038452,-1.4427294731140137,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,relu,sgd,15
209,0.7564451098442078,0.7055617570877075,0.42790043354034424,"[16, 16, 8, 8]",0.2,0.001,0.0001,250,tanh,adam,15
210,0.8731073141098022,0.7136330008506775,0.33966881036758423,"[16, 16, 8, 8]",0.2,0.001,1e-05,250,tanh,adam,15
211,9.117266654968262,2.884352922439575,-5.895390033721924,"[16, 16, 8, 8]",0.2,0.0001,0.0001,250,tanh,adam,15
212,12.226933479309082,3.3624789714813232,-8.247231483459473,"[16, 16, 8, 8]",0.2,0.0001,1e-05,250,tanh,adam,15
213,0.8223206400871277,0.7264965176582336,0.37807875871658325,"[16, 16, 8, 8]",0.3,0.001,0.0001,250,tanh,adam,15
214,0.9718435406684875,0.7311902642250061,0.26499462127685547,"[16, 16, 8, 8]",0.3,0.001,1e-05,250,tanh,adam,15
215,9.907997131347656,3.0171337127685547,-6.493419647216797,"[16, 16, 8, 8]",0.3,0.0001,0.0001,250,tanh,adam,15
216,10.819971084594727,3.1334145069122314,-7.183145523071289,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,tanh,adam,15
217,0.7985959053039551,0.707503616809845,0.3960217833518982,"[16, 16, 8, 8]",0.2,0.001,0.0001,250,tanh,sgd,15
218,1.2534362077713013,0.7984983325004578,0.05202603340148926,"[16, 16, 8, 8]",0.2,0.001,1e-05,250,tanh,sgd,15
219,1.1179364919662476,0.7447898983955383,0.15450447797775269,"[16, 16, 8, 8]",0.2,0.0001,0.0001,250,tanh,sgd,15
220,0.926444947719574,0.7022873759269714,0.29932957887649536,"[16, 16, 8, 8]",0.2,0.0001,1e-05,250,tanh,sgd,15
221,1.1408910751342773,0.8212679028511047,0.13714390993118286,"[16, 16, 8, 8]",0.3,0.001,0.0001,250,tanh,sgd,15
222,1.0159074068069458,0.7266924977302551,0.23166906833648682,"[16, 16, 8, 8]",0.3,0.001,1e-05,250,tanh,sgd,15
223,1.135859489440918,0.7486931681632996,0.1409493088722229,"[16, 16, 8, 8]",0.3,0.0001,0.0001,250,tanh,sgd,15
224,1.081380009651184,0.6662360429763794,0.1821521520614624,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,tanh,sgd,15
225,1.8752363920211792,1.1063348054885864,-0.4182415008544922,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,relu,adam,15
226,2.1404097080230713,1.1953800916671753,-0.6187921762466431,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,relu,adam,15
227,11.338292121887207,3.1923978328704834,-7.575151443481445,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,relu,adam,15
228,12.342719078063965,3.3466804027557373,-8.334799766540527,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,relu,adam,15
229,2.0660159587860107,1.1840102672576904,-0.5625282526016235,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,relu,adam,15
230,1.9983962774276733,1.203894019126892,-0.5113874673843384,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,relu,adam,15
231,11.79732608795166,3.2361016273498535,-7.922319412231445,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,relu,adam,15
232,11.866532325744629,3.2548930644989014,-7.9746599197387695,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,relu,adam,15
233,1.0529216527938843,0.8516185879707336,0.20367521047592163,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,relu,sgd,15
234,1.8345346450805664,1.187585473060608,-0.38745880126953125,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,relu,sgd,15
235,2.8877599239349365,1.4484491348266602,-1.1840131282806396,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,relu,sgd,15
236,1.74295175075531,1.193617820739746,-0.31819474697113037,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,relu,sgd,15
237,1.2390985488891602,0.950708270072937,0.0628696084022522,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,relu,sgd,15
238,1.5295287370681763,1.0744473934173584,-0.156782865524292,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,relu,sgd,15
239,1.3698501586914062,0.9460766911506653,-0.03601789474487305,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,relu,sgd,15
240,1.7361867427825928,1.124558925628662,-0.31307828426361084,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,relu,sgd,15
241,0.7669896483421326,0.6598085165023804,0.41992563009262085,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,tanh,adam,15
242,1.0206471681594849,0.7734447121620178,0.22808438539505005,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,tanh,adam,15
243,8.57694149017334,2.7695181369781494,-5.48674201965332,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,tanh,adam,15
244,13.09996223449707,3.4970085620880127,-8.907503128051758,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,tanh,adam,15
245,0.9747063517570496,0.6761569976806641,0.26282942295074463,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,tanh,adam,15
246,0.8405476212501526,0.6996023058891296,0.3642936944961548,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,tanh,adam,15
247,8.11409854888916,2.686864137649536,-5.136693954467773,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,tanh,adam,15
248,10.809972763061523,3.1504859924316406,-7.175583839416504,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,tanh,adam,15
249,0.9122658967971802,0.7106605172157288,0.31005316972732544,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,tanh,sgd,15
250,0.836142361164093,0.6805087327957153,0.3676254153251648,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,tanh,sgd,15
251,0.9889435172080994,0.715891420841217,0.2520619034767151,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,tanh,sgd,15
252,1.113858938217163,0.8451089262962341,0.15758830308914185,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,tanh,sgd,15
253,1.0600684881210327,0.7461918592453003,0.1982700228691101,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,tanh,sgd,15
254,0.8766639828681946,0.7498719096183777,0.3369789123535156,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,tanh,sgd,15
255,0.9261873364448547,0.6438112854957581,0.2995244264602661,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,tanh,sgd,15
256,0.99788898229599,0.741638720035553,0.2452964186668396,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,tanh,sgd,15
257,1.780760407447815,1.1201965808868408,-0.3467893600463867,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,relu,adam,15
258,1.6027382612228394,0.9957975745201111,-0.2121511697769165,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,relu,adam,15
259,10.434870719909668,3.0214121341705322,-6.891894340515137,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,relu,adam,15
260,11.955166816711426,3.2820041179656982,-8.041693687438965,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,relu,adam,15
261,1.9925918579101562,1.2438777685165405,-0.5069974660873413,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,relu,adam,15
262,1.8516883850097656,1.1719337701797485,-0.4004322290420532,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,relu,adam,15
263,11.087859153747559,3.1401093006134033,-7.385748863220215,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,relu,adam,15
264,12.163277626037598,3.3116261959075928,-8.199089050292969,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,relu,adam,15
265,1.3622417449951172,0.9762400388717651,-0.030263662338256836,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,relu,sgd,15
266,1.4993340969085693,1.0496827363967896,-0.13394653797149658,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,relu,sgd,15
267,2.0325074195861816,1.1668026447296143,-0.5371856689453125,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,relu,sgd,15
268,1.7172523736953735,1.0684130191802979,-0.2987581491470337,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,relu,sgd,15
269,2.3277852535247803,1.3337814807891846,-0.7605042457580566,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,relu,sgd,15
270,1.6919358968734741,1.1306540966033936,-0.27961134910583496,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,relu,sgd,15
271,2.205096960067749,1.3232454061508179,-0.6677150726318359,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,relu,sgd,15
272,2.594175100326538,1.3288425207138062,-0.9619749784469604,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,relu,sgd,15
273,0.8380923867225647,0.7011248469352722,0.3661506175994873,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,tanh,adam,15
274,0.8377000093460083,0.6715627908706665,0.3664473295211792,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,tanh,adam,15
275,8.82601261138916,2.8330495357513428,-5.675114154815674,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,tanh,adam,15
276,12.638559341430664,3.42057466506958,-8.558544158935547,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,tanh,adam,15
277,0.9390965104103088,0.7190847396850586,0.28976118564605713,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,tanh,adam,15
278,0.8850861191749573,0.6945639848709106,0.3306092619895935,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,tanh,adam,15
279,9.994842529296875,3.015146017074585,-6.55910062789917,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,tanh,adam,15
280,10.725863456726074,3.1353869438171387,-7.111971855163574,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,tanh,adam,15
281,0.7747930288314819,0.6579079031944275,0.4140239357948303,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,tanh,sgd,15
282,0.924502432346344,0.7218276262283325,0.3007986545562744,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,tanh,sgd,15
283,1.0505727529525757,0.7048414945602417,0.20545166730880737,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,tanh,sgd,15
284,0.9770548939704895,0.7233912348747253,0.26105326414108276,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,tanh,sgd,15
285,0.7322028279304504,0.7113460898399353,0.44623494148254395,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,tanh,sgd,15
286,1.1448020935058594,0.7875493168830872,0.1341860294342041,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,tanh,sgd,15
287,0.9723750352859497,0.6999909281730652,0.26459258794784546,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,tanh,sgd,15
288,0.8331516981124878,0.6562630534172058,0.3698872923851013,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,tanh,sgd,15
