Trial,MSE,MAE,R2,Units,Dropout,Learning_Rate,Weight_Decay,Epochs,Activation,Optimizer,Patience
208,2.114975929260254,1.0925911664962769,-0.5926424264907837,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,relu,sgd,15
209,0.5854093432426453,0.6212116479873657,0.5591685771942139,"[16, 16, 8, 8]",0.2,0.001,0.0001,250,tanh,adam,15
210,0.6472421884536743,0.689885139465332,0.5126065015792847,"[16, 16, 8, 8]",0.2,0.001,1e-05,250,tanh,adam,15
211,6.1515679359436035,2.333648443222046,-3.632321357727051,"[16, 16, 8, 8]",0.2,0.0001,0.0001,250,tanh,adam,15
212,5.417492389678955,2.1556553840637207,-3.0795397758483887,"[16, 16, 8, 8]",0.2,0.0001,1e-05,250,tanh,adam,15
213,0.4930815100669861,0.5178250074386597,0.6286942958831787,"[16, 16, 8, 8]",0.3,0.001,0.0001,250,tanh,adam,15
214,0.5710260272026062,0.6244912147521973,0.5699996948242188,"[16, 16, 8, 8]",0.3,0.001,1e-05,250,tanh,adam,15
215,6.994088649749756,2.503610134124756,-4.266765594482422,"[16, 16, 8, 8]",0.3,0.0001,0.0001,250,tanh,adam,15
216,5.431183815002441,2.1848483085632324,-3.0898499488830566,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,tanh,adam,15
217,0.5743675231933594,0.5856226682662964,0.5674834251403809,"[16, 16, 8, 8]",0.2,0.001,0.0001,250,tanh,sgd,15
218,0.6528345346450806,0.6757108569145203,0.5083953142166138,"[16, 16, 8, 8]",0.2,0.001,1e-05,250,tanh,sgd,15
219,0.5666205286979675,0.6476765275001526,0.5733171701431274,"[16, 16, 8, 8]",0.2,0.0001,0.0001,250,tanh,sgd,15
220,0.44209548830986023,0.5104832649230957,0.6670883893966675,"[16, 16, 8, 8]",0.2,0.0001,1e-05,250,tanh,sgd,15
221,0.5404994487762451,0.6033404469490051,0.5929871797561646,"[16, 16, 8, 8]",0.3,0.001,0.0001,250,tanh,sgd,15
222,0.595850944519043,0.6058858633041382,0.5513057708740234,"[16, 16, 8, 8]",0.3,0.001,1e-05,250,tanh,sgd,15
223,0.6418572664260864,0.6554888486862183,0.516661524772644,"[16, 16, 8, 8]",0.3,0.0001,0.0001,250,tanh,sgd,15
224,0.4981289803981781,0.5694618821144104,0.6248934268951416,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,tanh,sgd,15
225,0.6595450043678284,0.6241547465324402,0.5033421516418457,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,relu,adam,15
226,0.8029610514640808,0.6237996220588684,0.39534538984298706,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,relu,adam,15
227,7.380215644836426,2.4711973667144775,-4.557531356811523,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,relu,adam,15
228,5.496402740478516,2.090920925140381,-3.1389617919921875,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,relu,adam,15
229,1.1915417909622192,0.8061699271202087,0.10273206233978271,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,relu,adam,15
230,0.6138954758644104,0.5133079886436462,0.5377177000045776,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,relu,adam,15
231,7.861221790313721,2.5452964305877686,-4.91974401473999,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,relu,adam,15
232,6.654406547546387,2.3258116245269775,-4.010974407196045,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,relu,adam,15
233,0.7215173840522766,0.5716546177864075,0.45667505264282227,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,relu,sgd,15
234,0.6966847777366638,0.573814868927002,0.4753747582435608,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,relu,sgd,15
235,1.3064981698989868,0.860532820224762,0.016166388988494873,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,relu,sgd,15
236,0.6383419632911682,0.5112641453742981,0.5193086862564087,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,relu,sgd,15
237,0.7057538032531738,0.6499393582344055,0.46854549646377563,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,relu,sgd,15
238,0.6815306544303894,0.6012565493583679,0.48678624629974365,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,relu,sgd,15
239,0.8415682911872864,0.6614723801612854,0.3662729859352112,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,relu,sgd,15
240,0.719164252281189,0.5266085863113403,0.45844703912734985,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,relu,sgd,15
241,0.6464171409606934,0.6654596328735352,0.5132278203964233,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,tanh,adam,15
242,0.5967078804969788,0.6236498951911926,0.5506604909896851,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,tanh,adam,15
243,5.811614513397217,2.245635986328125,-3.376326084136963,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,tanh,adam,15
244,5.6086344718933105,2.2215218544006348,-3.223475456237793,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,tanh,adam,15
245,0.531793475151062,0.5760277509689331,0.5995429754257202,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,tanh,adam,15
246,0.5460707545280457,0.5576232075691223,0.5887917876243591,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,tanh,adam,15
247,7.457698345184326,2.5505130290985107,-4.615878105163574,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,tanh,adam,15
248,5.873526096343994,2.2682337760925293,-3.4229469299316406,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,tanh,adam,15
249,0.6631620526313782,0.7031021118164062,0.5006184577941895,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,tanh,sgd,15
250,0.6106097102165222,0.6761154532432556,0.5401918888092041,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,tanh,sgd,15
251,0.42435330152511597,0.5276957154273987,0.6804487705230713,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,tanh,sgd,15
252,0.5056197643280029,0.5234626531600952,0.619252622127533,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,tanh,sgd,15
253,0.5424607992172241,0.6244393587112427,0.5915101766586304,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,tanh,sgd,15
254,0.5354529619216919,0.6074113845825195,0.5967873334884644,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,tanh,sgd,15
255,0.589569091796875,0.621638834476471,0.5560362339019775,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,tanh,sgd,15
256,0.6187555193901062,0.6707820296287537,0.5340578556060791,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,tanh,sgd,15
257,0.6596166491508484,0.5788241028785706,0.5032881498336792,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,relu,adam,15
258,0.4996926784515381,0.5141953229904175,0.623715877532959,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,relu,adam,15
259,10.312176704406738,2.9896676540374756,-6.765388488769531,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,relu,adam,15
260,5.821802616119385,2.173401117324829,-3.383997917175293,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,relu,adam,15
261,0.8692188262939453,0.7035201191902161,0.345451295375824,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,relu,adam,15
262,0.9560430645942688,0.6974269151687622,0.2800699472427368,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,relu,adam,15
263,7.372409343719482,2.5038774013519287,-4.551652908325195,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,relu,adam,15
264,9.536150932312012,2.8603780269622803,-6.181017875671387,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,relu,adam,15
265,0.7736498117446899,0.6917023062705994,0.4174177050590515,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,relu,sgd,15
266,0.685177743434906,0.5456560850143433,0.48403990268707275,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,relu,sgd,15
267,1.3029588460922241,0.928593635559082,0.01883155107498169,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,relu,sgd,15
268,1.0163408517837524,0.7556105852127075,0.23466384410858154,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,relu,sgd,15
269,1.2287009954452515,0.8456236124038696,0.07475000619888306,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,relu,sgd,15
270,0.6889180541038513,0.6215141415596008,0.48122334480285645,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,relu,sgd,15
271,0.9524649381637573,0.7267118096351624,0.28276437520980835,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,relu,sgd,15
272,1.0186450481414795,0.7035550475120544,0.23292863368988037,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,relu,sgd,15
273,0.6317062973976135,0.6365326046943665,0.5243055820465088,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,tanh,adam,15
274,0.5918317437171936,0.6394279599189758,0.5543323755264282,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,tanh,adam,15
275,7.800660610198975,2.6888978481292725,-4.874139308929443,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,tanh,adam,15
276,6.0590338706970215,2.3136305809020996,-3.56264066696167,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,tanh,adam,15
277,0.6803421974182129,0.6630070805549622,0.48768121004104614,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,tanh,adam,15
278,0.6603327989578247,0.6716455817222595,0.5027489066123962,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,tanh,adam,15
279,7.428224086761475,2.547879695892334,-4.593683242797852,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,tanh,adam,15
280,6.949405193328857,2.501075029373169,-4.233117580413818,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,tanh,adam,15
281,0.5283098816871643,0.5876040458679199,0.6021662950515747,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,tanh,sgd,15
282,0.5980852842330933,0.6394556760787964,0.5496232509613037,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,tanh,sgd,15
283,0.4994008541107178,0.5680224299430847,0.6239356994628906,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,tanh,sgd,15
284,0.5175036191940308,0.5754474997520447,0.6103036999702454,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,tanh,sgd,15
285,0.5391219854354858,0.5888189673423767,0.5940244197845459,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,tanh,sgd,15
286,0.5000254511833191,0.5679498314857483,0.6234652996063232,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,tanh,sgd,15
287,0.5249512791633606,0.5770425796508789,0.6046954393386841,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,tanh,sgd,15
288,0.6244925856590271,0.6655942797660828,0.5297377109527588,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,tanh,sgd,15
